CC,vocabulary,length,difficulty,effort,time,mi_index,LOC,loops,comparisons,variables,string_literals,numeric_literals,math_operations,Maxnested_blocks,unique_words,false,none,true,and,as,assert,async,await,break,class,continue,def,del,elif,else,except,finally,for,from,global,if,import,in,is,lambda,nonlocal,not,or,pass,print,raise,return,try,while,with,yield,accuracy
2,3,3,0.5,2.3774437510817346,0.1320802083934297,87.65249280863544,27,3,0,16,8,11,1,2,48,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
10,9,12,1.75,66.56842503028857,3.6982458350160314,77.14688645569984,41,3,0,16,6,3,2,3,40,0,1,0,0,1,0,0,0,1,0,3,1,0,0,0,1,0,2,1,0,5,4,3,0,0,0,4,0,0,0,0,1,0,1,1,0,0
3,3,3,0.5,2.3774437510817346,0.1320802083934297,90.86815514533673,16,2,0,9,0,0,1,1,25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0.0,0.0,0.0,100.0,16,1,0,7,1,0,1,2,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,5,5,1.0,11.60964047443681,0.6449800263576005,87.95236934475071,25,1,0,5,12,13,0,1,46,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,3,1,1,0,0,3,0,0,0,3,1,0,0,0,0,0
3,5,5,1.0,11.60964047443681,0.6449800263576005,94.12375857631795,14,0,0,4,2,0,1,1,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0
7,13,17,3.4375,216.24444602887007,12.013580334937226,74.37469722203728,35,3,0,15,14,3,2,1,61,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,2,5,5,0,0,0,4,0,0,0,3,1,0,0,0,0,0
5,5,5,1.0,11.60964047443681,0.6449800263576005,87.28756070772899,19,3,0,9,12,2,1,2,35,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,1,3,4,0,0,0,1,0,0,0,1,1,0,0,0,0,1
4,2,2,0.5,1.0,0.05555555555555555,73.05465208784291,13,1,0,8,1,1,1,1,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0
8,6,6,1.0,15.509775004326936,0.861654166907052,85.29290654777431,22,4,1,10,5,4,2,6,34,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,3,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,13,24,2.4,213.1453277649269,11.841407098051494,79.01814387697517,19,0,0,7,7,7,6,1,28,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1,3,3,0.5,2.3774437510817346,0.1320802083934297,98.95956177135744,15,0,0,4,15,2,0,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,5,5,1.0,11.60964047443681,0.6449800263576005,93.55441786365454,15,0,0,9,6,1,0,1,32,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,0,0,0,4,0,0,0,2,1,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,92.0256525237993,23,0,0,12,11,10,1,0,58,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,26,0,0,15,11,15,2,1,73,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,16,21,3.9,327.59999999999997,18.2,80.81662237072749,34,1,2,20,7,8,0,1,73,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,4,1,1,0,0,3,1,0,0,3,1,0,0,0,0,0
1,2,2,0.5,1.0,0.05555555555555555,98.54101206208789,25,0,0,14,6,9,1,0,50,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,15,17,2.75,182.64713534469826,10.147063074705459,85.97978170605802,20,0,3,7,4,16,1,1,39,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,0,0,0,0,1,1,0,0,2,1,0,0,0,0,1
5,3,4,0.5,3.1699250014423126,0.17610694452457293,90.88028002095547,19,1,0,9,3,0,1,2,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,3,1,0,0,0,4,0,0,0,2,1,0,0,0,0,0
13,23,32,3.5294117647058822,510.8964091546744,28.383133841926355,76.38163994352799,37,4,2,10,1,4,5,4,42,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,1,0,4,0,0,8,3,4,0,0,0,4,1,0,0,0,10,0,0,0,0,0
14,24,29,4.75,631.5785844743393,35.0876991374633,72.79202307670246,54,1,0,13,7,7,6,3,47,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,7,0,0,0,0,5,4,0,2,0,0,3,0,3,0,1,2,0,1,0,0,1
3,8,9,1.8,48.6,2.7,85.45584319461678,26,1,1,14,16,2,1,1,52,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,6,6,1.0,15.509775004326936,0.861654166907052,93.34338590466797,16,0,0,12,3,1,2,0,35,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,14,18,2.2,150.77125491348113,8.37618082852673,78.52325837435593,37,4,2,12,15,7,1,3,40,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,6,3,3,0,0,0,3,0,0,0,6,1,0,0,0,0,0
8,2,2,0.5,1.0,0.05555555555555555,88.90241681751627,30,0,0,8,8,2,0,2,37,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,3,0,0,3,0,3,4,0,0,0,0,1,2,0,0,5,1,0,0,1,0,0
3,8,9,1.0,27.0,1.5,85.18726505748633,26,2,0,13,12,6,3,3,41,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,5,5,1.0,11.60964047443681,0.6449800263576005,92.37248915838103,13,0,0,6,8,3,0,1,29,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0
14,9,13,1.0,41.20902501875006,2.289390278819448,77.55644667925066,41,7,0,21,20,6,1,2,56,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,2,0,6,2,0,5,4,6,2,0,0,7,0,0,0,6,1,0,1,2,0,1
5,9,9,1.5,42.793987519471216,2.377443751081734,79.40944401975284,24,0,1,8,14,3,1,2,35,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1
6,10,11,2.3333333333333335,85.26282110210897,4.736823394561609,79.50081886786516,36,1,1,9,23,2,0,2,45,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,3,3,1,0,0,2,0,0,0,3,1,0,0,0,0,1
9,8,8,1.5,36.0,2.0,80.35915539718657,31,4,0,13,6,0,0,4,43,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,3,4,5,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5,5,5,1.0,11.60964047443681,0.6449800263576005,89.50730322897103,22,2,0,12,13,3,0,1,48,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2,4,2,0,0,0,2,0,0,0,1,1,0,0,1,0,0
7,20,23,3.2142857142857144,319.51396987203003,17.75077610400167,77.15887704392432,30,0,0,8,19,4,4,1,47,0,1,0,1,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4,5,2,1,0,0,4,1,0,0,4,1,0,0,0,0,0
5,17,19,2.7083333333333335,210.33402537267375,11.685223631815209,82.81099331476369,24,0,0,16,8,7,3,1,46,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,4,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,13,0,0,5,9,0,0,0,44,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,5,6,0.5,6.965784284662087,0.3869880158145604,81.30583801878016,31,4,2,15,18,5,1,2,47,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,2,3,2,0,0,0,0,0,0,0,3,1,0,0,0,0,1
3,9,9,1.5,42.793987519471216,2.377443751081734,87.74971116691705,19,3,1,6,9,12,3,1,38,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1,12,15,1.0,53.77443751081735,2.987468750600964,86.4225764304845,20,0,0,13,8,7,6,1,48,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8,0,0,0.0,0.0,0.0,100.0,28,5,0,16,12,4,0,4,57,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,2,0,5,3,0,0,4,5,0,0,0,1,0,0,0,2,1,0,0,1,0,0
1,0,0,0.0,0.0,0.0,100.0,12,0,0,8,3,7,0,0,38,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,19,1,0,12,4,4,0,1,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,10,15,0.5555555555555556,27.68273412406136,1.5379296735589643,85.12828029456857,27,0,0,19,5,3,5,1,58,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1
7,9,12,1.0,38.03910001730775,2.1132833342948754,83.71690571061039,25,1,0,11,14,1,8,2,45,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,2,5,1,1,0,0,4,4,0,0,3,1,0,0,2,0,0
2,7,8,1.0,22.458839376460833,1.2477132986922685,89.36313640317529,22,1,0,15,9,6,2,2,54,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3,5,6,0.5,6.965784284662087,0.3869880158145604,82.7947366066499,40,2,0,16,22,10,2,2,85,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,6,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,6,6,1.0,15.509775004326936,0.861654166907052,89.3475374743194,24,1,0,14,13,2,2,2,57,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,3,3,0.5,2.3774437510817346,0.1320802083934297,85.77245426068092,34,1,0,17,18,3,1,1,51,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,93.40825176716906,14,0,1,7,9,3,0,0,47,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,11,15,2.857142857142857,148.26135508445563,8.236741949136423,85.35756222512518,22,1,0,10,10,6,3,0,50,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,22,27,3.1875,383.7898336789724,21.321657426609576,80.65399660576264,27,0,2,20,8,9,4,1,51,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0
6,8,8,1.5,36.0,2.0,83.6603678741669,35,5,1,21,9,4,1,1,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,2,4,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0
6,6,6,1.0,15.509775004326936,0.861654166907052,83.75364903951778,22,2,0,11,5,4,1,2,46,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,2,4,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0
6,3,3,0.5,2.3774437510817346,0.1320802083934297,91.55713736566516,24,2,0,9,4,0,0,3,33,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,4,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1
1,0,0,0.0,0.0,0.0,100.0,16,2,0,7,5,6,0,1,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,0,0,0.0,0.0,0.0,100.0,20,1,0,12,10,1,0,1,47,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10,16,21,2.0,168.0,9.333333333333334,83.03013204852462,27,1,0,12,7,6,1,1,39,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,7,4,2,5,0,0,11,1,0,0,7,1,0,0,0,0,1
8,36,51,5.666666666666667,1494.1083254168282,83.00601807871267,69.74345118863441,57,1,5,24,20,43,10,3,72,0,0,0,1,2,0,0,0,0,0,0,3,0,2,1,1,0,1,0,0,5,5,3,1,0,0,1,1,1,0,0,4,0,0,0,0,0
9,2,2,0.5,1.0,0.05555555555555555,88.67527150631379,31,4,0,17,14,0,0,4,45,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,4,1,0,3,4,4,0,0,0,1,0,1,0,1,1,0,0,2,0,0
7,13,15,2.2222222222222223,123.34799060470309,6.852666144705727,84.90272400008165,18,1,1,8,2,0,1,4,25,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1
6,9,9,1.5,42.793987519471216,2.377443751081734,77.60929388172526,21,2,1,13,9,3,4,6,36,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2,4,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0
6,3,3,0.5,2.3774437510817346,0.1320802083934297,88.15084574566292,21,1,0,9,3,1,2,5,30,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,3,3,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1
4,5,7,1.3333333333333333,21.67132888561538,1.2039627158675212,88.15188506811435,19,2,0,8,6,0,1,1,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,4,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0
0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8,8,1.5,36.0,2.0,89.04597175972901,15,1,0,8,1,3,2,2,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,10,12,2.6666666666666665,106.3016990363956,5.905649946466422,88.33767203922433,18,2,0,15,3,1,3,0,44,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,10,12,1.5,59.79470570797253,3.321928094887363,59.00841288167773,19,2,0,6,3,2,1,2,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,4,3,2,0,0,0,3,0,0,0,3,2,0,0,0,0,1
7,6,7,1.0,18.094737505048094,1.0052631947248942,82.91630037019699,29,2,0,11,7,0,2,3,38,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,2,5,2,0,0,0,4,0,0,0,0,3,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,10,1,0,3,10,0,0,0,24,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,2,2,0.5,1.0,0.05555555555555555,97.48543309019404,16,3,0,8,7,10,0,2,37,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,3,3,0,0,0,1,0,0,0,0,2,0,0,0,0,1
11,20,28,2.25,272.28146997790384,15.12674833210577,82.65591038584178,21,0,0,8,11,4,0,1,29,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,3,3,1,0,0,9,4,0,0,7,1,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,68.01417779800212,16,1,0,8,6,5,0,1,37,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
