CC,vocabulary,length,difficulty,effort,time,mi_index,LOC,loops,comparisons,variables,string_literals,numeric_literals,math_operations,Maxnested_blocks,unique_words,false,none,true,and,as,assert,async,await,break,class,continue,def,del,elif,else,except,finally,for,from,global,if,import,in,is,lambda,nonlocal,not,or,pass,print,raise,return,try,while,with,yield,accuracy
4,13,17,3.4375,216.24444602887007,12.013580334937226,80.8039642828317,28,1,0,12,13,3,2,1,56,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,4,3,0,0,0,4,0,0,0,2,1,0,0,0,0,0
5,5,5,1.0,11.60964047443681,0.6449800263576005,89.04057257128996,19,3,0,9,11,2,1,2,27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,1,3,3,0,0,0,1,0,0,0,1,1,0,0,0,0,1
4,2,2,0.5,1.0,0.05555555555555555,100.0,13,1,0,8,1,1,1,1,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7,3,3,0.5,2.3774437510817346,0.1320802083934297,91.98020226526381,20,4,0,8,5,2,2,5,29,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,4,1,0,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,9,15,2.5,118.87218755408671,6.604010419671484,83.2690835335233,19,0,0,7,7,5,3,1,33,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
3,6,6,1.0,15.509775004326936,0.861654166907052,87.77541814751459,22,0,0,5,16,2,0,2,37,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,5,5,1.0,11.60964047443681,0.6449800263576005,89.25468082784778,15,0,0,9,6,1,0,1,32,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,0,0,0,4,0,0,0,2,1,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,21,0,0,11,10,7,0,0,53,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,25,0,0,15,9,14,1,1,66,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,16,21,3.9,327.59999999999997,18.2,81.17763788664348,33,1,2,20,9,8,0,1,70,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,4,1,1,0,0,4,1,0,0,3,2,0,0,0,0,0
1,2,2,0.5,1.0,0.05555555555555555,96.26885533648986,21,0,0,12,4,6,1,0,46,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,12,14,2.25,112.92631877271643,6.273684376262024,86.02580879456319,17,0,2,7,5,12,1,1,39,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,1,1,0,0,2,1,0,0,0,0,1
5,3,4,0.5,3.1699250014423126,0.17610694452457293,90.88028002095547,19,1,0,9,3,0,1,2,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,3,1,0,0,0,4,0,0,0,2,1,0,0,0,0,0
14,20,32,3.3333333333333335,461.00566345465205,25.61142574748067,73.05850316097418,46,5,0,9,2,4,6,4,33,0,1,0,0,1,0,0,0,1,0,0,2,0,2,0,1,0,5,0,0,9,3,6,1,0,0,5,1,0,0,0,10,0,0,0,0,1
14,30,47,5.636363636363637,1299.8799268730204,72.21555149294558,69.00262840595353,59,1,0,19,7,10,11,6,53,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,6,0,0,0,0,6,4,0,2,0,0,3,0,0,0,1,2,0,1,0,0,1
3,11,12,2.2857142857142856,94.88726725405158,5.27151484744731,83.23090573978533,31,3,1,13,16,2,2,1,53,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,13,18,2.6666666666666665,177.62110647077242,9.867839248376246,83.70296199426704,21,0,0,12,5,5,4,1,39,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
10,18,22,2.6923076923076925,246.98786547004468,13.721548081669148,77.07014033600022,30,4,2,15,13,7,1,2,43,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,4,3,4,0,0,0,2,2,0,0,4,1,0,0,0,0,0
8,2,2,0.5,1.0,0.05555555555555555,88.34473798421031,27,0,0,5,8,1,0,2,37,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,3,0,0,3,0,3,4,0,0,0,0,1,2,0,0,5,1,0,0,0,0,0
5,10,11,2.3333333333333335,85.26282110210897,4.736823394561609,80.68254367447999,29,3,1,12,14,11,1,3,44,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,2,5,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3,8,8,1.5,36.0,2.0,87.13099888203335,16,0,0,7,8,8,1,1,28,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0
12,15,19,2.1818181818181817,161.9583737815895,8.997687432310528,77.0888393518298,37,5,2,19,12,6,2,2,48,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,1,0,5,1,0,4,4,5,1,0,0,4,1,0,0,4,1,0,0,2,0,1
3,5,5,1.0,11.60964047443681,0.6449800263576005,85.53525494810296,23,1,0,8,20,4,1,1,40,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,1,2,0,0,0,0,1
6,10,11,2.3333333333333335,85.26282110210897,4.736823394561609,77.16329435859735,38,2,1,12,26,1,0,2,43,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,3,2,1,0,0,2,0,0,0,3,1,0,0,0,0,1
7,6,7,1.0,18.094737505048094,1.0052631947248942,81.74578389906743,26,3,0,13,5,0,0,3,44,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,2,4,3,0,0,0,2,0,0,0,0,1,0,0,1,0,1
6,6,7,1.0,18.094737505048094,1.0052631947248942,85.5009543497002,26,3,0,12,16,7,0,3,62,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,3,4,2,0,0,0,2,0,0,0,1,1,0,0,1,0,0
4,14,17,3.0555555555555554,197.77093622910328,10.987274234950183,83.06064996067352,27,1,0,10,14,6,4,1,49,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,5,0,1,0,0,2,0,0,0,2,2,0,0,0,0,1
4,13,15,2.2222222222222223,123.34799060470309,6.852666144705727,79.37766903782187,23,0,0,15,7,7,3,1,45,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
2,3,3,0.5,2.3774437510817346,0.1320802083934297,92.7648552827183,16,0,0,8,10,0,0,1,40,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
12,18,22,3.5,321.08422511105806,17.838012506169893,68.18040142294979,42,4,2,15,26,6,1,2,46,0,1,0,0,2,0,0,0,0,0,1,1,0,1,0,2,0,3,1,0,5,3,3,5,0,0,6,1,0,0,6,1,0,0,0,0,1
6,6,6,1.0,15.509775004326936,0.861654166907052,89.84009553375721,17,2,0,8,5,2,3,1,36,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,22,37,3.5294117647058822,582.3493054926353,32.352739194035294,74.39965554918265,34,0,0,15,9,14,6,1,52,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,7,3,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0
8,3,3,0.5,2.3774437510817346,0.1320802083934297,81.88342442471274,33,4,0,14,12,5,1,6,57,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,2,0,3,1,0,2,4,3,0,0,0,1,0,0,0,2,1,0,1,1,0,0
1,0,0,0.0,0.0,0.0,100.0,15,0,0,11,6,7,0,0,52,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,11,18,0.6,37.361861481282816,2.0756589711823787,86.73961763685334,19,0,0,11,11,6,6,1,39,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,10,15,0.5555555555555556,27.68273412406136,1.5379296735589643,84.7550593607856,27,0,0,19,5,3,5,1,56,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1
4,2,2,0.5,1.0,0.05555555555555555,90.30724919524988,26,1,0,10,12,1,0,2,40,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,1,5,1,1,0,0,1,1,0,0,2,1,0,0,1,0,0
2,6,6,1.0,15.509775004326936,0.861654166907052,87.12608867278355,27,1,0,15,12,7,2,3,48,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7,10,13,1.7142857142857142,74.03154040034694,4.11286335557483,73.64603038875013,42,3,0,17,20,4,2,2,86,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,3,6,3,0,0,0,2,0,0,0,1,1,0,0,1,0,0
4,6,6,1.0,15.509775004326936,0.861654166907052,81.35776135183822,28,1,0,15,16,2,2,2,63,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,3,3,0.5,2.3774437510817346,0.1320802083934297,88.49019174035294,31,1,0,12,23,17,1,1,55,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,93.40825176716906,14,0,1,6,10,4,2,0,51,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,11,15,2.857142857142857,148.26135508445563,8.236741949136423,87.77667103372472,20,0,0,9,10,6,3,0,49,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,38,59,4.17741935483871,1293.4448440795393,71.85804689330774,79.26959239725547,27,1,4,20,8,23,11,1,59,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
8,13,13,2.5,120.26429083958548,6.681349491088082,79.82918621349693,34,5,0,19,5,3,2,3,64,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,2,0,3,4,5,0,0,0,2,0,0,0,0,1,0,0,0,0,0
5,5,6,1.3333333333333333,18.575424759098897,1.0319680421721609,90.72910826556253,20,2,0,11,4,4,1,1,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,2,4,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0
7,6,7,1.0,18.094737505048094,1.0052631947248942,86.45182047048156,24,2,0,9,4,0,0,3,30,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,4,2,0,0,0,2,0,0,0,0,2,0,0,1,0,1
2,2,2,0.5,1.0,0.05555555555555555,93.63618698907587,16,2,0,7,5,6,0,1,23,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
7,15,17,2.75,182.64713534469826,10.147063074705459,82.37960881136985,25,1,1,12,14,1,0,2,50,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,4,2,1,0,0,3,2,0,0,2,2,0,0,1,0,0
8,12,16,1.5,86.03910001730776,4.779950000961542,83.96365786275628,27,1,0,13,6,6,1,2,38,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,6,4,2,5,0,0,10,0,0,0,6,1,0,0,0,0,1
4,18,21,2.6923076923076925,235.76114431231534,13.097841350684185,79.15018077494405,43,1,0,20,22,12,2,3,72,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,3,5,2,1,0,0,1,0,0,0,0,3,0,0,0,0,1
5,0,0,0.0,0.0,0.0,100.0,23,4,0,16,13,0,0,2,38,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0
4,9,9,1.5,42.793987519471216,2.377443751081734,78.99433202566406,14,1,0,8,1,0,1,2,23,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
5,9,9,1.5,42.793987519471216,2.377443751081734,82.4559390798899,22,1,1,14,7,1,4,4,38,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,4,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0
8,7,9,1.0,25.26619429851844,1.403677461028802,86.25194517402207,27,1,0,14,7,2,3,2,39,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,6,3,2,0,0,0,4,0,0,0,0,1,0,0,1,0,0
6,5,7,1.3333333333333333,21.67132888561538,1.2039627158675212,92.52844117324523,16,2,0,6,4,0,1,1,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,4,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
1,11,14,1.0,48.43204266092217,2.6906690367178983,74.14306341364484,27,1,0,12,22,10,4,2,45,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,3,1,0,0,0,1,0,0,0,0,2,0,0,2,0,0
5,5,5,1.0,11.60964047443681,0.6449800263576005,91.25435398804854,15,1,0,7,1,3,2,3,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8,22,28,4.2,524.4291583517462,29.13495324176368,82.9031185710461,22,3,0,16,3,4,8,1,42,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,2,4,3,0,0,0,2,1,0,0,0,1,0,0,0,0,0
8,10,12,1.5,59.79470570797253,3.321928094887363,86.54951077534709,18,3,0,6,3,2,1,1,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,4,3,3,0,0,0,3,0,0,0,3,2,0,0,0,0,1
8,6,7,1.0,18.094737505048094,1.0052631947248942,81.30262074512342,27,5,0,7,4,1,2,4,36,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,3,5,2,0,0,0,5,0,0,0,0,3,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,10,1,0,3,10,0,0,0,24,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,5,5,1.0,11.60964047443681,0.6449800263576005,86.42182932787823,19,3,1,10,9,10,0,2,41,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,4,3,3,0,0,0,1,0,0,0,0,2,0,0,0,0,1
10,19,26,2.2666666666666666,250.3445281256086,13.90802934031159,84.56621364095555,18,1,0,9,6,4,0,2,30,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,5,3,4,1,0,0,5,5,0,0,5,1,0,0,0,0,1
