CC,vocabulary,length,difficulty,effort,time,mi_index,LOC,loops,comparisons,variables,string_literals,numeric_literals,math_operations,Maxnested_blocks,unique_words,false,none,true,and,as,assert,async,await,break,class,continue,def,del,elif,else,except,finally,for,from,global,if,import,in,is,lambda,nonlocal,not,or,pass,print,raise,return,try,while,with,yield,accuracy
1,6,6,1.0,15.509775004326936,0.861654166907052,81.12095583420833,3,0,0,2,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,10,15,2.142857142857143,106.77626019280808,5.932014455156004,88.77479473534815,7,0,0,1,2,4,4,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
4,8,12,1.3333333333333333,48.0,2.6666666666666665,83.5390860718577,14,3,1,7,1,5,3,3,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1
4,5,5,1.0,11.60964047443681,0.6449800263576005,86.39151329972226,11,1,0,3,2,12,0,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
4,9,9,1.5,42.793987519471216,2.377443751081734,94.80763552297708,12,1,1,4,2,12,1,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,6,0,0,2,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,13,1,0,5,0,7,0,3,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1
3,9,10,1.5,47.548875021634686,2.6416041678685938,84.18666654483077,10,1,0,5,1,9,1,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,8,30,3.3333333333333335,300.0,16.666666666666668,92.06810704564424,11,5,0,4,1,18,1,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6,14,17,3.0555555555555554,197.77093622910328,10.987274234950183,84.16672920152506,19,1,0,8,0,14,2,2,14,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,1
4,11,14,2.5714285714285716,124.53953827094274,6.918863237274596,87.0454100203034,15,1,1,5,0,11,3,2,10,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1
4,5,5,1.0,11.60964047443681,0.6449800263576005,97.70262974383253,12,1,1,2,0,15,0,2,7,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0
2,2,2,0.5,1.0,0.05555555555555555,100.0,8,0,0,3,1,11,0,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2,6,6,1.0,15.509775004326936,0.861654166907052,99.60435211242229,9,0,1,1,0,6,1,1,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
7,10,15,1.25,62.28615177913805,3.4603417655076694,78.56647443534634,24,1,3,6,12,0,0,3,15,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,1
4,6,6,1.0,15.509775004326936,0.861654166907052,91.78914500401939,10,2,1,5,0,14,1,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,13,18,2.6666666666666665,177.62110647077242,9.867839248376246,88.25180218245562,15,1,2,5,2,8,4,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1
1,6,6,1.0,15.509775004326936,0.861654166907052,92.45844999907048,7,0,1,1,6,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1
2,13,18,2.6666666666666665,177.62110647077242,9.867839248376246,89.15726477031183,7,0,0,1,2,5,6,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
2,12,15,2.5,134.43609377704337,7.468671876502409,84.42733421463278,9,0,0,2,2,6,4,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
2,6,6,1.0,15.509775004326936,0.861654166907052,99.80815500379938,9,2,0,7,4,1,2,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,18,33,5.5,756.8413877617797,42.04674376454332,83.29040096493235,14,1,2,3,2,15,7,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,2,1,0,0,0,1,0,0,1,2,0,0,0,0,1
2,10,12,1.7142857142857142,68.33680652339717,3.796489251299843,85.33762675091594,9,0,0,2,2,5,4,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
2,10,15,3.3333333333333335,166.09640474436813,9.227578041353786,90.03982898126469,7,0,0,1,2,5,4,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,11,0,0,5,5,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,6,6,1.0,15.509775004326936,0.861654166907052,89.60703065596877,12,1,0,5,0,12,1,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,5,0,0,1,1,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4,5,5,1.0,11.60964047443681,0.6449800263576005,95.10644187294002,11,1,0,4,4,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,95.5189383697356,10,1,0,4,4,0,0,2,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0
7,14,18,2.4,164.4777326328885,9.13765181293825,85.99679074117907,22,1,4,5,0,11,1,3,11,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,5,0,0,3,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,5,5,1.0,11.60964047443681,0.6449800263576005,97.54173068339146,12,1,0,4,0,10,0,2,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1
4,5,5,1.0,11.60964047443681,0.6449800263576005,98.50504141464545,11,1,0,3,0,12,0,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1
5,16,27,7.0,756.0,42.0,76.68392978012993,13,1,2,4,2,9,6,3,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
3,6,6,1.0,15.509775004326936,0.861654166907052,79.05772575126768,15,3,0,5,0,12,1,2,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,7,8,1.875,42.11032383086406,2.3394624350480036,90.0191409149752,11,1,0,4,1,4,2,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,1,1,0,0,0,0,1
3,10,15,5.0,249.1446071165522,13.841367062030677,80.63500619366916,12,1,1,4,3,6,4,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1
1,10,13,2.6666666666666665,115.16017395609524,6.397787442005291,81.84144864418829,11,1,1,4,1,4,2,1,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,1,0,0,1
3,11,12,2.2857142857142856,94.88726725405158,5.27151484744731,95.16879172688135,9,0,0,4,1,8,1,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
2,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,8,1,0,6,3,2,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,24,63,10.5,3032.9526942270454,168.49737190150253,77.05816367783812,19,4,5,6,1,22,12,3,10,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,4,0,0,4,1,4,0,0,0,0,1,0,0,0,3,0,0,0,0,0
2,0,0,0.0,0.0,0.0,100.0,9,1,0,5,9,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,5,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,9,1,0,6,0,8,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5,6,0.5,6.965784284662087,0.3869880158145604,96.54714166503578,10,0,0,6,0,9,2,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,13,15,1.5,83.25989365817458,4.625549647676365,85.69927425492094,16,1,1,8,1,7,4,2,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1
3,2,2,0.5,1.0,0.05555555555555555,100.0,14,1,0,3,0,14,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0
2,0,0,0.0,0.0,0.0,100.0,11,0,0,1,4,3,0,1,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
4,2,2,0.5,1.0,0.05555555555555555,99.56595477190113,12,1,0,2,3,0,0,2,9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,8,0,0,5,1,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0,0.0,0.0,0.0,100.0,11,2,0,5,6,4,0,2,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,6,0,0,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4,17,33,6.0,809.3176425675672,44.962091253753734,81.66199069445817,15,1,2,6,1,17,9,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4,13,15,2.0,111.01319154423277,6.167399530235154,88.1062196249992,12,1,1,4,1,12,1,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4,24,39,6.5,1162.2879939328134,64.57155521848964,68.39444529608329,24,2,4,8,1,7,8,3,19,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,4,1,3,1,0,0,1,0,0,0,0,3,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,96.05374044081007,7,0,0,2,1,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6,12,14,3.2142857142857144,161.32331253245204,8.962406251802891,88.44205729654117,14,4,1,6,3,7,1,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,16,27,4.090909090909091,441.8181818181818,24.545454545454547,82.40449098856799,20,2,2,10,1,6,9,4,19,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,5,0,0,3,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,7,1,0,5,7,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,18,26,2.4285714285714284,263.30097866250026,14.627832147916681,83.5865085161894,23,6,5,6,0,11,2,2,13,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,5,1,6,0,0,0,1,1,0,0,0,6,0,0,0,0,1
6,11,11,2.0,76.10749561002055,4.228194200556697,85.78191753016827,19,2,0,7,0,13,1,2,11,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,1,3,0,0,0,1,0,0,0,0,2,0,0,0,0,1
6,16,36,5.454545454545454,785.4545454545454,43.63636363636363,86.47393957987704,17,3,0,7,3,6,5,2,20,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,1,0,3,0,0,1
1,0,0,0.0,0.0,0.0,100.0,6,0,0,3,2,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,7,9,1.0,25.26619429851844,1.403677461028802,98.55432884196124,6,1,0,3,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,8,12,2.4,86.39999999999999,4.8,91.02836609709729,7,0,0,1,2,3,3,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
3,9,11,2.8,97.63369004442322,5.424093891356845,87.14346913490775,12,0,1,5,2,9,2,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,3,0,0,0,0,1
5,14,26,8.5,841.4254377747304,46.74585765415169,86.90689171066174,17,1,2,1,0,13,5,2,8,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
2,7,9,1.2,30.319433158222125,1.6844129532345624,86.72424691292272,9,0,0,2,2,3,2,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
3,0,0,0.0,0.0,0.0,100.0,10,2,0,4,0,9,0,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,2,0.5,1.0,0.05555555555555555,96.36285529714334,8,0,0,3,2,6,0,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3,7,8,1.0,22.458839376460833,1.2477132986922685,87.06760971390409,13,1,2,7,1,17,1,2,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,5,5,1.0,11.60964047443681,0.6449800263576005,91.06687635599967,11,1,0,4,2,11,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
5,8,12,2.4,86.39999999999999,4.8,84.05819982512588,14,1,0,4,4,6,1,2,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2,21,33,4.4,637.7644897874761,35.431360543748674,73.01849505653996,24,0,2,9,2,9,12,1,14,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
3,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,7,1,0,4,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,14,21,2.8,223.8724694169871,12.437359412054839,87.97399543330692,10,1,0,3,0,7,6,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2,14,18,2.4,164.4777326328885,9.13765181293825,90.66503634290387,10,0,0,3,2,6,6,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4,12,18,3.0,193.58797503894246,10.75488750216347,81.15297591043003,14,1,2,5,0,8,3,2,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3,8,9,1.0,27.0,1.5,95.109680744304,12,1,1,7,3,2,2,2,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,19,33,5.076923076923077,711.6912403292406,39.53840224051336,85.72211935639993,14,1,1,6,0,16,12,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,12,18,6.0,387.1759500778849,21.50977500432694,88.40649956896014,12,1,1,2,2,7,2,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0
3,6,6,1.0,15.509775004326936,0.861654166907052,86.36039594017103,10,1,1,6,1,12,1,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,10,13,1.9285714285714286,83.28548295039032,4.626971275021685,90.97605197002726,10,0,0,4,2,13,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0
2,5,6,1.3333333333333333,18.575424759098897,1.0319680421721609,90.4603681253306,8,0,0,2,2,3,1,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
1,0,0,0.0,0.0,0.0,100.0,7,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1
4,5,5,1.0,11.60964047443681,0.6449800263576005,92.73303811832369,17,1,1,7,1,12,0,2,11,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1
2,46,102,8.14864864864865,4590.975698233009,255.0542054573894,69.55886631320891,38,2,5,9,0,29,21,4,15,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,0,0,6,0,2,0,0,1
1,0,0,0.0,0.0,0.0,100.0,5,0,0,2,2,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,6,6,1.0,15.509775004326936,0.861654166907052,100.0,7,1,1,6,2,2,1,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,7,0,0,6,1,3,0,0,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,14,18,2.4,164.4777326328885,9.13765181293825,95.36824114491196,8,0,1,4,0,6,4,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,15,20,3.0,234.41343573651113,13.022968652028396,88.73172244463332,12,2,0,6,1,12,1,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4,9,10,1.5,47.548875021634686,2.6416041678685938,91.36875633900283,9,0,1,3,5,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,2,1,0,0,0,0,1
2,3,3,0.5,2.3774437510817346,0.1320802083934297,97.4067820240359,9,0,0,3,0,12,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,12,18,2.0,129.05865002596164,7.169925001442313,82.02508812350202,10,0,0,3,2,5,3,1,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
2,5,6,1.3333333333333333,18.575424759098897,1.0319680421721609,90.4603681253306,8,0,0,2,2,3,2,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
4,19,27,5.25,602.1437250306282,33.45242916836823,88.61036625456784,14,1,1,5,2,8,3,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
3,6,6,1.0,15.509775004326936,0.861654166907052,88.84873132011421,12,1,0,4,0,14,1,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
