CC,vocabulary,length,difficulty,effort,time,mi_index,LOC,loops,comparisons,variables,string_literals,numeric_literals,math_operations,Maxnested_blocks,unique_words,false,none,true,and,as,assert,async,await,break,class,continue,def,del,elif,else,except,finally,for,from,global,if,import,in,is,lambda,nonlocal,not,or,pass,print,raise,return,try,while,with,yield,accuracy
6,10,12,1.0,39.863137138648355,2.2146187299249087,80.22015507661399,17,1,2,4,5,5,0,3,13,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,1
4,6,6,1.0,15.509775004326936,0.861654166907052,91.01043434870996,11,2,1,5,0,14,1,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,6,6,1.0,15.509775004326936,0.861654166907052,91.24987522080696,8,0,1,1,2,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1
2,6,6,1.0,15.509775004326936,0.861654166907052,96.08630655136976,10,0,1,3,2,2,1,1,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,11,15,1.875,97.296514274174,5.405361904120777,95.98976036134233,5,0,0,1,1,4,6,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,10,12,1.7142857142857142,68.33680652339717,3.796489251299843,90.8528970905243,7,0,0,2,2,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,6,6,1.0,15.509775004326936,0.861654166907052,89.20636615897911,9,1,0,6,2,1,2,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,13,27,4.0,399.64748955923795,22.202638308846552,75.83657368580606,14,1,2,3,1,15,7,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1
1,8,9,1.0,27.0,1.5,92.03769169753546,7,0,0,2,1,3,2,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2,10,15,3.3333333333333335,166.09640474436813,9.227578041353786,87.70072288106127,8,0,1,2,1,6,4,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2,0,0,0.0,0.0,0.0,100.0,11,1,0,5,6,6,0,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,6,6,1.0,15.509775004326936,0.861654166907052,84.18415853341486,12,1,0,5,0,12,1,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,7,0,0,3,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,98.27043135365975,9,1,0,3,4,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,96.42187691525024,10,1,0,4,5,0,0,2,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4,9,9,1.5,42.793987519471216,2.377443751081734,79.51344577893225,14,1,1,3,2,4,0,2,10,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,1,2,0,0,1,0,0,0,0,3,0,0,0,0,0
1,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,5,0,0,3,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,5,5,1.0,11.60964047443681,0.6449800263576005,87.63407828862812,14,1,0,4,1,11,0,2,9,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1
3,2,2,0.5,1.0,0.05555555555555555,100.0,7,1,0,3,0,10,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1
3,9,12,2.0,76.0782000346155,4.226566668589751,86.34370571373913,9,1,1,4,1,6,2,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0,0.0,0.0,0.0,100.0,9,2,0,6,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,5,6,1.3333333333333333,18.575424759098897,1.0319680421721609,89.53269834866852,9,1,0,3,0,5,2,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,10,15,5.0,249.1446071165522,13.841367062030677,80.63500619366916,12,1,1,2,3,6,4,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
1,10,13,2.6666666666666665,115.16017395609524,6.397787442005291,88.94415897242075,10,1,1,1,0,4,2,1,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1
3,10,12,2.6666666666666665,106.3016990363956,5.905649946466422,86.20127608053983,9,0,0,3,1,8,1,1,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1
2,3,3,0.5,2.3774437510817346,0.1320802083934297,99.33151278275987,8,1,0,6,3,2,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,17,36,5.0,735.7433114250613,40.874628412503405,78.53422716613024,11,0,4,3,1,15,4,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2,0,0,0.0,0.0,0.0,100.0,10,1,0,4,9,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,5,6,1.3333333333333333,18.575424759098897,1.0319680421721609,95.00147310160956,9,1,0,4,0,2,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2,3,3,0.5,2.3774437510817346,0.1320802083934297,97.18427176274999,7,1,0,4,0,8,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5,6,0.5,6.965784284662087,0.3869880158145604,87.85867252332831,10,0,0,5,0,9,2,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,12,16,2.5,143.39850002884626,7.966583334935903,91.48506907942884,11,2,1,6,1,7,3,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,2,2,0.5,1.0,0.05555555555555555,99.05540583501279,10,1,0,3,0,11,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0
2,0,0,0.0,0.0,0.0,100.0,10,0,0,1,3,2,0,1,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,2,2,0.5,1.0,0.05555555555555555,100.0,7,1,0,4,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,7,0,0,3,1,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0,0.0,0.0,0.0,100.0,11,2,0,5,9,9,0,2,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,6,0,0,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,18,36,7.636363636363637,1146.3502913055956,63.686127294755316,76.32248381301542,17,1,3,5,0,19,9,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
3,9,10,1.5,47.548875021634686,2.6416041678685938,88.9712078773463,11,1,0,5,1,8,1,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,18,24,3.076923076923077,307.9329231834323,17.107384621301794,71.79264553540534,18,2,3,8,1,8,4,3,14,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1,3,3,0.5,2.3774437510817346,0.1320802083934297,94.97966858652318,8,0,0,2,0,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,11,15,2.857142857142857,148.26135508445563,8.236741949136423,77.76766710255895,19,1,1,7,2,11,3,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,14,18,2.4,164.4777326328885,9.13765181293825,88.1737518865828,10,1,2,4,0,6,3,2,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,5,0,0,3,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,97.04976883877337,7,1,0,5,5,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,11,18,1.3333333333333333,83.02635884729514,4.612575491516397,84.01741326753202,24,5,4,9,0,11,2,2,15,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,4,1,5,0,0,0,0,0,0,0,0,5,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,90.8586249274253,10,1,1,8,0,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,17,33,6.0,809.3176425675672,44.962091253753734,75.52427006923062,18,1,0,6,3,6,5,2,12,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,4,0,0,0,2,0,0,0,0,1,0,1,0,0,1
1,0,0,0.0,0.0,0.0,100.0,6,0,0,3,1,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,9,12,1.75,66.56842503028857,3.6982458350160314,90.09842895224725,10,1,0,4,0,8,1,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,7,9,1.2,30.319433158222125,1.6844129532345624,98.17828282904954,5,0,0,1,1,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,8,15,3.0,135.0,7.5,82.30302933684793,15,1,2,5,1,13,3,2,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5,8,15,8.333333333333334,375.0,20.833333333333332,87.74583083191168,15,1,1,1,0,8,1,3,8,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
1,5,6,0.5,6.965784284662087,0.3869880158145604,91.71071033447298,8,0,0,2,1,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3,0,0,0.0,0.0,0.0,100.0,10,2,0,5,0,8,0,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,7,8,1.0,22.458839376460833,1.2477132986922685,87.06760971390409,13,1,2,7,0,17,1,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,98.27043135365975,9,1,0,3,1,11,1,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,13,18,1.8,119.8942468677714,6.660791492653967,82.18709849834042,14,1,0,4,0,13,3,2,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3,17,24,4.363636363636363,428.06883573821744,23.781601985456525,92.04839272053813,9,1,1,5,0,8,5,2,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,7,1,0,4,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,14,21,2.8,223.8724694169871,12.437359412054839,80.7926648678826,11,2,0,4,1,10,7,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2,14,21,1.9090909090909092,152.64032005703666,8.480017780946481,80.7926648678826,11,0,0,4,1,6,6,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3,10,12,1.7142857142857142,68.33680652339717,3.796489251299843,86.73644350150607,12,1,2,5,0,5,2,2,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
4,12,12,2.0,86.03910001730776,4.779950000961542,91.43832348248064,9,1,1,5,2,2,2,2,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,13,15,2.2222222222222223,123.34799060470309,6.852666144705727,88.81479512475863,10,2,1,4,0,10,2,3,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,5,6,1.3333333333333333,18.575424759098897,1.0319680421721609,89.53269834866852,9,1,0,3,1,4,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,6,6,1.0,15.509775004326936,0.861654166907052,85.64525590808633,11,1,1,7,1,11,1,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,13,16,3.4375,203.52418449776007,11.306899138764448,87.7155990880654,10,0,0,7,1,13,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,6,0,0,2,1,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
3,10,14,3.0,139.52097998526924,7.75116555473718,84.85405661592367,13,1,1,3,2,5,2,2,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,97.9554749230437,11,1,1,5,1,7,0,2,9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
4,16,24,4.8,460.79999999999995,25.599999999999998,79.99895585800168,15,1,2,6,0,17,7,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,7,9,2.25,56.848937171666485,3.158274287314805,93.32567684344083,9,1,0,2,1,4,2,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3,9,9,1.5,42.793987519471216,2.377443751081734,90.9732516287088,10,1,1,5,2,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,7,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,9,12,2.0,76.0782000346155,4.226566668589751,91.94698339065675,9,1,1,3,0,5,0,2,13,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3,10,12,1.5,59.79470570797253,3.321928094887363,81.31357137895216,12,1,0,5,0,10,1,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,7,0,0,3,3,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,7,0,0,4,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,7,9,0.5,12.63309714925922,0.701838730514401,76.91157973431449,4,0,0,2,0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,6,0,0,2,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,8,0,0,3,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,6,6,1.0,15.509775004326936,0.861654166907052,84.18415853341486,12,1,0,4,0,12,1,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,8,9,1.8,48.6,2.7,100.0,6,0,0,2,1,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
