CC,vocabulary,length,difficulty,effort,time,mi_index,LOC,loops,comparisons,variables,string_literals,numeric_literals,math_operations,Maxnested_blocks,unique_words,false,none,true,and,as,assert,async,await,break,class,continue,def,del,elif,else,except,finally,for,from,global,if,import,in,is,lambda,nonlocal,not,or,pass,print,raise,return,try,while,with,yield,accuracy
4,11,13,3.3333333333333335,149.9087034742829,8.328261304126828,90.30515673437382,9,1,1,2,2,13,2,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,0,1,0,0,0,2,1,0,0,0,0,0
4,11,12,2.0,83.02635884729514,4.612575491516397,92.34326957239708,12,1,1,4,2,10,1,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,1,2,0,0,1,0,1
4,16,18,2.727272727272727,196.36363636363635,10.909090909090908,85.33310250429952,13,2,3,6,1,6,2,2,14,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1,3,3,0.5,2.3774437510817346,0.1320802083934297,98.57760958418179,6,0,0,2,1,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,8,18,3.6,194.4,10.8,89.26528333899893,17,1,1,7,2,10,5,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,15,21,2.5454545454545454,208.84106092889172,11.602281162716206,89.88812884551135,9,1,2,5,0,9,4,2,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,84.71624627594792,2,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,5,1,0,4,5,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,22,36,4.3125,692.3267587934404,38.462597710746685,80.94453045617941,20,9,6,7,0,4,0,2,14,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,7,0,9,0,0,0,2,0,0,0,0,8,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,8,0,0,4,1,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,11,24,4.571428571428571,379.5490690162063,21.08605938978924,85.00736111916261,17,1,0,4,6,6,6,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,1,0,0,1
1,0,0,0.0,0.0,0.0,100.0,4,0,0,2,2,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,7,9,1.0,25.26619429851844,1.403677461028802,100.0,4,1,0,2,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,13,17,3.4375,216.24444602887007,12.013580334937226,71.7546478489827,4,0,0,1,1,3,3,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
5,10,14,3.0,139.52097998526924,7.75116555473718,93.32611041104168,11,1,2,5,1,13,2,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,1
2,6,6,1.0,15.509775004326936,0.861654166907052,100.0,5,0,0,2,1,3,0,1,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0
2,7,9,1.2,30.319433158222125,1.6844129532345624,88.65006894318529,8,0,0,2,2,4,2,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
4,0,0,0.0,0.0,0.0,100.0,10,1,0,3,0,12,0,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,5,0,0,2,2,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,15,17,2.0,132.83428025068963,7.379682236149424,91.5060727985737,12,1,4,5,1,17,1,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,99.19700985878329,8,1,0,3,0,12,1,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,5,5,1.0,11.60964047443681,0.6449800263576005,77.02781257964013,4,0,0,1,1,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2,21,33,4.4,637.7644897874761,35.431360543748674,75.25406259380686,21,0,2,7,2,9,12,1,11,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
3,3,3,0.5,2.3774437510817346,0.1320802083934297,93.59482345340422,8,1,0,4,3,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,14,18,2.4,164.4777326328885,9.13765181293825,85.61570427268998,8,1,0,4,1,7,8,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,15,21,2.5454545454545454,208.84106092889172,11.602281162716206,87.05243924307673,12,0,0,3,3,8,4,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
1,10,12,1.7142857142857142,68.33680652339717,3.796489251299843,96.35382390803682,8,1,2,6,0,7,2,1,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4,9,9,1.5,42.793987519471216,2.377443751081734,93.10036573138396,9,1,1,4,2,2,2,3,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,23,36,3.3333333333333335,542.8274347268416,30.157079707046755,88.75237242803615,12,2,1,4,0,18,13,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,7,9,2.25,56.848937171666485,3.158274287314805,99.8207605950055,4,0,0,1,1,3,2,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3,6,6,1.0,15.509775004326936,0.861654166907052,96.85979098213839,11,1,0,6,1,14,1,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,13,16,3.4375,203.52418449776007,11.306899138764448,94.56521274857005,6,0,0,4,1,13,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,7,0,0,3,1,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,5,0,0,1,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1
4,5,5,1.0,11.60964047443681,0.6449800263576005,96.20729254155368,13,1,1,3,2,11,0,2,7,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1
3,11,12,2.2857142857142856,94.88726725405158,5.27151484744731,92.41420312457842,12,1,1,7,1,16,2,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,7,9,2.25,56.848937171666485,3.158274287314805,71.4754535562128,6,1,0,2,0,3,2,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3,6,6,1.0,15.509775004326936,0.861654166907052,97.66598711971477,5,1,1,3,4,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,2,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,6,6,1.0,15.509775004326936,0.861654166907052,96.73373855571135,8,1,0,4,1,7,1,2,14,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5,11,15,2.5714285714285716,133.43521957601007,7.413067754222782,93.67829629196198,8,2,0,6,0,9,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,6,0,0,4,3,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,3,3,0.5,2.3774437510817346,0.1320802083934297,78.01508585192973,4,0,0,2,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3,12,18,2.0,129.05865002596164,7.169925001442313,83.73840316473304,9,0,0,3,2,6,3,1,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
2,5,6,1.3333333333333333,18.575424759098897,1.0319680421721609,76.47338445371699,4,0,0,1,1,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,26,48,1.3333333333333333,300.8281419610299,16.712674553390553,87.91978683356102,6,0,0,2,0,19,8,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,6,6,1.0,15.509775004326936,0.861654166907052,84.06263826390897,11,1,0,3,0,2,1,2,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
