CC,vocabulary,length,difficulty,effort,time,mi_index,LOC,loops,comparisons,variables,string_literals,numeric_literals,math_operations,Maxnested_blocks,unique_words,false,none,true,and,as,assert,async,await,break,class,continue,def,del,elif,else,except,finally,for,from,global,if,import,in,is,lambda,nonlocal,not,or,pass,print,raise,return,try,while,with,yield,accuracy
3,7,12,5.333333333333333,179.67071501168667,9.981706389538148,84.00160627125354,10,1,1,4,2,3,4,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
1,5,6,0.5,6.965784284662087,0.3869880158145604,81.44728802389771,2,0,0,2,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,15,34,2.625,348.68998565806027,19.371665869892237,81.43960138282264,15,1,4,4,0,20,5,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1
2,14,24,6.0,548.259108776295,30.45883937646083,93.41684841078613,9,0,1,5,0,7,10,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,5,5,1.0,11.60964047443681,0.6449800263576005,100.0,3,1,1,3,1,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,2,0,0,2,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,19,24,1.5,152.92539048396907,8.49585502688717,68.55916627845423,4,2,0,2,6,4,8,1,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,81.72183132055679,3,1,0,3,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,77.88058292795313,5,1,0,3,0,0,1,3,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,84.71624627594792,2,0,0,2,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,84.71624627594792,2,0,1,2,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,9,15,2.5,118.87218755408671,6.604010419671484,64.04290643167234,11,1,2,4,1,9,3,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1
5,10,18,4.0,239.1788228318901,13.28771237954945,87.55106161437395,10,1,3,3,2,5,3,3,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
6,14,17,3.0555555555555554,197.77093622910328,10.987274234950183,63.794927919243925,10,1,0,4,0,3,3,3,9,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,3,0,0,3,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,18,36,9.6,1441.126080498463,80.06256002769238,84.59125900792708,14,3,2,3,0,9,10,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0
1,8,9,1.8,48.6,2.7,79.4351632867568,2,0,0,1,0,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,10,18,4.0,239.1788228318901,13.28771237954945,87.55106161437395,10,1,3,3,2,5,3,3,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,2,1,0,2,0,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,12,24,2.5,215.0977500432694,11.949875002403855,83.36959497903041,12,1,3,4,0,14,4,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1
5,16,21,3.1818181818181817,267.27272727272725,14.848484848484848,64.03969247924633,9,1,2,5,2,4,3,3,10,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,9,15,3.6,171.17595007788486,9.509775004326936,94.34757181750857,8,0,0,5,0,1,2,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,76.42020806643173,6,1,0,3,0,1,1,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,5,6,0.5,6.965784284662087,0.3869880158145604,100.0,6,0,0,5,2,2,2,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,17,22,4.9,440.6284942867867,24.47936079371037,61.07789037181657,13,1,1,5,0,3,1,4,7,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,1,2,0,0,1,1,0,0,0,3,0,0,0,0,1
3,5,5,1.0,11.60964047443681,0.6449800263576005,100.0,8,1,0,5,0,1,0,3,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,9,17,4.4,237.11039010788502,13.172799450438056,61.682804750589874,14,1,0,4,0,4,3,3,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1
4,26,51,6.2631578947368425,1501.41940259991,83.41218903332833,91.15694803457669,8,0,0,5,0,3,12,2,9,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,8,8,1.5,36.0,2.0,98.71067392171018,6,0,1,2,0,1,0,2,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
3,12,15,2.5,134.43609377704337,7.468671876502409,67.77900368802973,7,1,1,4,0,4,5,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,4,6,2.0,24.0,1.3333333333333333,94.18817688532715,9,2,0,5,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1
6,10,12,1.7142857142857142,68.33680652339717,3.796489251299843,88.64955200160345,10,3,1,5,0,26,2,5,8,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
5,7,18,4.5,227.39574868666594,12.63309714925922,87.28414844460973,11,1,4,3,0,3,1,3,4,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1
4,15,23,2.727272727272727,245.0685919063525,13.614921772575139,88.20027467813074,9,0,3,2,0,5,3,2,6,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
3,6,6,1.0,15.509775004326936,0.861654166907052,100.0,7,1,0,4,6,6,1,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,4,2,0,3,1,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,20,31,3.5,468.9291982952788,26.05162212751549,90.75783604439636,7,1,3,2,0,6,1,3,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,1
14,15,36,1.8461538461538463,259.65795958505845,14.425442199169915,50.5431879397643,30,1,1,3,13,12,0,3,10,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8,23,48,5.647058823529412,1226.1513819712188,68.11952122062327,55.17975069333546,16,1,4,4,0,11,7,3,7,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,6,0,1,0,0,1
2,15,27,3.272727272727273,345.22705990286187,19.179281105714548,92.66598310796503,8,0,1,5,0,8,5,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2,0,0,0.0,0.0,0.0,100.0,5,1,0,5,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,6,6,1.0,15.509775004326936,0.861654166907052,80.85194998625511,2,1,1,2,0,4,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0,0.0,0.0,0.0,100.0,6,1,0,4,3,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
4,5,5,1.0,11.60964047443681,0.6449800263576005,95.34982455507915,8,2,1,7,0,2,0,4,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,13,13,2.5,120.26429083958548,6.681349491088082,65.10082532991319,10,0,1,4,0,4,2,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1
2,15,17,2.0,132.83428025068963,7.379682236149424,68.53642617885362,7,1,0,2,5,2,4,3,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1
3,4,6,0.6666666666666666,8.0,0.4444444444444444,71.22423816857055,8,0,0,2,0,3,0,2,7,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
4,0,0,0.0,0.0,0.0,100.0,4,2,0,4,2,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,14,24,3.2,292.404858014024,16.244714334112444,99.42722745826858,4,1,3,4,0,0,3,2,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,1
2,3,3,0.5,2.3774437510817346,0.1320802083934297,73.1756852057256,10,1,0,4,22,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8,25,50,6.416666666666667,1489.9038608860576,82.77243671589208,51.712382349999764,21,3,4,7,0,12,7,3,14,3,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,6,0,2,0,0,0,1,2,0,0,0,8,0,1,0,0,1
7,10,11,1.5,54.81181356564148,3.0451007536467487,69.68091477452535,6,2,0,4,0,0,0,2,11,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,1
6,14,24,4.444444444444445,406.1178583528111,22.56210324182284,57.29950185381719,17,2,3,4,0,10,3,3,9,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,5,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,1
1,7,9,1.2,30.319433158222125,1.6844129532345624,100.0,4,0,0,4,0,2,3,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,6,6,1.0,15.509775004326936,0.861654166907052,100.0,7,1,0,4,5,4,1,3,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,6,9,3.0,69.79398751947122,3.877443751081734,71.72642723746263,6,0,0,2,0,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,8,12,2.4,86.39999999999999,4.8,89.3630327040829,10,1,1,4,0,4,3,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0,0.0,0.0,0.0,100.0,4,1,0,3,2,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,12,18,3.9285714285714284,253.50806255099607,14.083781252833115,95.66097853452776,7,1,1,3,0,6,2,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1
2,11,17,4.583333333333333,269.54738028548945,14.97485446030497,95.60228279671406,8,0,0,6,0,3,4,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,12,17,3.9285714285714284,239.42428129816292,13.301348961009051,86.93783686263443,10,2,1,5,0,5,4,4,8,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,1
4,5,7,1.3333333333333333,21.67132888561538,1.2039627158675212,95.53517651661186,17,2,0,7,9,12,0,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,24,33,3.6666666666666665,554.78046258726,30.82113681040333,56.034960934233496,17,2,3,4,0,12,8,3,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,1,0,0,0,4,0,0,0,0,1
4,15,20,2.3636363636363638,184.68937361058454,10.260520756143585,61.90862874635699,12,1,2,5,0,9,4,4,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,15,18,1.5,105.48604608143,5.860335893412778,60.39641644928865,14,3,2,6,1,9,4,3,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,1
