CC,vocabulary,length,difficulty,effort,time,mi_index,LOC,loops,comparisons,variables,string_literals,numeric_literals,math_operations,Maxnested_blocks,unique_words,false,none,true,and,as,assert,async,await,break,class,continue,def,del,elif,else,except,finally,for,from,global,if,import,in,is,lambda,nonlocal,not,or,pass,print,raise,return,try,while,with,yield,accuracy
3,0,0,0.0,0.0,0.0,100.0,5,1,0,2,2,5,1,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,2,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,9,11,2.8,97.63369004442322,5.424093891356845,73.54898781898997,4,1,1,2,0,4,3,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,10,18,9.0,538.1523513717527,29.897352853986263,62.02017673500512,13,1,0,3,0,3,6,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,73.041182281749,9,1,0,4,0,0,1,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,2,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,3,0,0,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0,0.0,0.0,0.0,100.0,3,1,0,3,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,84.44724042799471,2,1,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,14,24,4.444444444444445,406.1178583528111,22.56210324182284,89.61146428811594,12,1,3,3,0,9,3,2,6,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1
2,18,21,3.5,306.4894876060099,17.02719375588944,86.28885621802229,18,3,2,7,1,5,5,2,22,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0
8,10,18,2.5714285714285716,153.75781467764364,8.542100815424646,76.07585490070323,3,4,3,6,0,6,3,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,3,0,0,1,0,9,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,2,2,0.5,1.0,0.05555555555555555,82.37587162552974,4,0,0,1,1,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
4,14,18,2.4,164.4777326328885,9.13765181293825,95.47795468824553,7,1,2,4,1,7,4,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7,10,24,5.333333333333333,425.2067961455824,23.622599785865688,88.01945133494448,11,3,3,5,0,8,7,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,15,25,4.0,390.6890595608519,21.70494775338066,96.17148384103236,4,2,1,4,1,8,7,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,18,24,3.076923076923077,307.9329231834323,17.107384621301794,81.50577685703001,21,2,2,6,0,14,8,3,12,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,1
5,17,30,3.076923076923077,377.30426226926215,20.961347903847898,88.16798458681548,14,2,1,5,0,7,7,3,11,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1
5,18,42,5.384615384615385,943.0445772492614,52.39136540273674,85.34203727938662,17,1,1,6,0,12,10,2,11,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2,3,3,0.5,2.3774437510817346,0.1320802083934297,84.58174335197131,2,1,0,2,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,5,5,1.0,11.60964047443681,0.6449800263576005,98.61265112492435,8,1,0,4,0,0,0,2,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
6,18,25,4.7727272727272725,497.54786949027584,27.641548305015323,83.87084713579632,15,1,1,3,4,13,3,1,14,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,2,2,0,1,0,0,1
1,5,6,0.5,6.965784284662087,0.3869880158145604,81.44728802389771,2,0,0,2,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,16,33,3.6666666666666665,484.0,26.88888888888889,88.54704629037742,11,1,3,6,1,12,6,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0
1,2,2,0.5,1.0,0.05555555555555555,100.0,5,0,0,1,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,7,7,1.5,29.47722668160484,1.6376237045336022,91.25081331078817,11,0,1,1,4,1,1,0,8,0,0,4,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,11,12,2.2857142857142856,94.88726725405158,5.27151484744731,100.0,5,0,1,2,0,4,4,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3,19,24,1.5,152.92539048396907,8.49585502688717,68.290160430501,4,2,0,2,6,4,8,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,3,3,0.5,2.3774437510817346,0.1320802083934297,81.72183132055679,3,1,0,3,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,3,3,0.5,2.3774437510817346,0.1320802083934297,84.58174335197131,2,1,0,3,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,84.71624627594792,2,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,84.71624627594792,2,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,8,12,2.4,86.39999999999999,4.8,64.13071457845106,12,1,2,4,1,8,2,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1
5,6,10,1.5,38.77443751081734,2.1541354172676304,94.80108512896808,10,1,2,3,2,0,0,3,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,1
5,12,15,2.5,134.43609377704337,7.468671876502409,66.39415855491076,8,1,0,4,0,3,3,2,9,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,6,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,9,15,6.25,297.1804688852168,16.51002604917871,67.03732138706349,8,1,0,2,0,2,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3,14,17,4.125,266.99076390928946,14.832820217182748,71.66803273673,4,0,0,1,1,3,5,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
5,6,10,1.5,38.77443751081734,2.1541354172676304,95.03739727244064,11,1,2,3,2,0,1,3,8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,1
2,3,3,0.5,2.3774437510817346,0.1320802083934297,81.85633424453339,2,1,0,3,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,15,21,2.5454545454545454,208.84106092889172,11.602281162716206,63.61188448779689,9,0,0,3,1,10,2,2,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,1
5,15,21,3.5,287.15645877722613,15.953136598734785,85.00481428148089,17,1,2,4,10,4,3,2,11,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,10,13,2.6666666666666665,115.16017395609524,6.397787442005291,93.96875401680964,9,0,1,7,0,1,2,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3,0,0,0.0,0.0,0.0,100.0,2,1,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,6,6,1.0,15.509775004326936,0.861654166907052,96.8385986987837,9,0,0,5,5,12,2,0,13,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,8,8,1.5,36.0,2.0,99.17459684767562,6,1,1,6,0,4,1,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1
5,9,11,2.8,97.63369004442322,5.424093891356845,91.44114649102814,12,2,0,4,0,3,1,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1
10,9,22,5.2,362.63942016500056,20.146634453611142,66.14846596111693,34,3,0,8,3,3,0,3,14,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,4,0,2,0,0,0,2,0,0,0,0,2,0,1,0,0,0
4,26,51,6.2631578947368425,1501.41940259991,83.41218903332833,88.16285991333254,10,0,0,5,0,9,12,1,10,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2,11,11,2.0,76.10749561002055,4.228194200556697,100.0,2,0,1,2,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,14,18,3.3333333333333335,228.44129532345625,12.691183073525346,90.6207898885541,12,2,1,5,0,7,5,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,3,6,1.0,9.509775004326938,0.5283208335737188,99.69016554096393,9,2,0,5,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1
7,23,33,3.8823529411764706,579.5481141348338,32.19711745193521,77.0672422792851,15,5,2,6,0,9,7,4,11,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,4,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0
3,13,15,2.2222222222222223,123.34799060470309,6.852666144705727,96.16100740964174,6,0,1,3,0,2,1,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
1,10,12,1.7142857142857142,68.33680652339717,3.796489251299843,100.0,4,0,1,2,0,3,5,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,6,6,1.0,15.509775004326936,0.861654166907052,99.05114725127179,7,1,0,4,6,6,1,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4,6,0.6666666666666666,8.0,0.4444444444444444,100.0,5,0,0,2,2,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,10,12,2.6666666666666665,106.3016990363956,5.905649946466422,95.61432462787019,8,1,1,3,0,6,1,2,7,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
4,15,36,1.8461538461538463,259.65795958505845,14.425442199169915,88.24878464570533,17,2,0,5,13,12,0,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,13,0,0,0,0,0,0,1,0,0,0,0,1
1,23,48,5.647058823529412,1226.1513819712188,68.11952122062327,76.73484114648082,15,1,4,3,0,11,7,3,6,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,6,0,1,0,0,1
2,15,21,3.5,287.15645877722613,15.953136598734785,97.43474922368675,5,0,1,1,0,7,8,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2,0,0,0.0,0.0,0.0,100.0,8,1,0,5,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,12,15,2.5,134.43609377704337,7.468671876502409,76.93656737153263,2,1,2,3,0,4,2,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9,9,12,0.5,19.019550008653876,1.0566416671474377,90.96642775893179,13,4,0,9,5,1,3,3,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,3,3,0.5,2.3774437510817346,0.1320802083934297,95.41051932224524,9,2,1,7,0,2,0,3,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,15,16,3.3333333333333335,208.36749843245434,11.575972135136352,94.1226441299391,8,0,1,3,0,5,2,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1
4,17,27,1.9285714285714286,212.84002937653557,11.824446076474198,90.4161878483083,11,1,0,4,1,8,9,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,6,0,0,2,0,1,0,1,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
5,0,0,0.0,0.0,0.0,100.0,4,2,0,4,6,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,14,24,3.2,292.404858014024,16.244714334112444,96.10509281893312,6,1,3,4,0,0,3,1,8,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,2,0,0,0,3,0,0,0,0,1
3,10,12,1.7142857142857142,68.33680652339717,3.796489251299843,93.92713633181151,10,1,0,6,2,2,3,2,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,15,17,3.6666666666666665,243.52951379293097,13.52941743294061,88.69049877672178,15,3,1,7,0,6,2,3,16,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,3,0,0,0,1,0,0,0,0,6,0,0,0,0,0
7,6,7,1.0,18.094737505048094,1.0052631947248942,100.0,6,3,0,2,0,0,0,1,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,3,0,0,0,2,1,0,0,0,3,0,0,0,0,1
4,20,27,3.857142857142857,450.09794016755535,25.005441120419743,58.14756941178035,15,2,1,4,0,7,5,3,10,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0
1,7,9,1.2,30.319433158222125,1.6844129532345624,100.0,4,0,0,4,0,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,16,16,2.5,160.0,8.88888888888889,66.98061695398619,7,1,1,5,1,4,2,2,13,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,6,6,1.0,15.509775004326936,0.861654166907052,100.0,7,0,0,2,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3,13,21,3.111111111111111,241.762061585218,13.431225643623222,90.70124056511605,8,1,1,3,0,6,6,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,6,0,0,2,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
8,19,32,6.125,832.5937926349427,46.25521070194126,88.18874275724939,11,1,1,3,1,7,2,2,8,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,3,0,1,0,0,0
2,11,17,4.583333333333333,269.54738028548945,14.97485446030497,94.70081510383011,8,0,0,6,0,4,4,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3,12,17,3.9285714285714284,239.42428129816292,13.301348961009051,85.40082687147043,11,2,1,5,0,5,4,3,8,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,1
4,5,7,1.3333333333333333,21.67132888561538,1.2039627158675212,98.2457971100767,10,2,0,7,9,12,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,9,12,2.0,76.0782000346155,4.226566668589751,93.93111252847102,9,1,1,3,0,6,3,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,14,20,2.6,197.98245594699543,10.999025330388635,86.95041879052974,10,1,2,4,0,9,4,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,8,8,1.5,36.0,2.0,99.84260275077781,4,2,1,4,1,3,1,1,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
